true_ko	rank_pearson	rank_revpert	cell	cell_line	seed	alpha_star	n_catalog
RPS11	18	11	hepg2	HepG2	1	0.43850818276405334	2372
POLR2L	2252	2042	hepg2	HepG2	1	0.43850818276405334	2372
HMGCS1	2234	1575	hepg2	HepG2	1	0.43850818276405334	2372
TMED10	16	19	hepg2	HepG2	1	0.43850818276405334	2372
MPHOSPH10	117	46	hepg2	HepG2	1	0.43850818276405334	2372
C1orf131	232	105	hepg2	HepG2	1	0.43850818276405334	2372
SF3A1	1696	1320	hepg2	HepG2	1	0.43850818276405334	2372
CDC45	72	56	hepg2	HepG2	1	0.43850818276405334	2372
PLA2G10	746	375	hepg2	HepG2	1	0.43850818276405334	2372
MZF1	1062	151	hepg2	HepG2	1	0.43850818276405334	2372
GABPB1	659	514	hepg2	HepG2	1	0.43850818276405334	2372
ERAL1	684	277	hepg2	HepG2	1	0.43850818276405334	2372
NHP2	907	130	hepg2	HepG2	1	0.43850818276405334	2372
SP2	12	30	hepg2	HepG2	1	0.43850818276405334	2372
ECT2	52	84	hepg2	HepG2	1	0.43850818276405334	2372
EIF3I	23	4	hepg2	HepG2	1	0.43850818276405334	2372
SUPT5H	95	52	hepg2	HepG2	1	0.43850818276405334	2372
RPL37A	7	14	hepg2	HepG2	1	0.43850818276405334	2372
MRPS33	59	38	hepg2	HepG2	1	0.43850818276405334	2372
DSN1	1091	1312	hepg2	HepG2	1	0.43850818276405334	2372
SDR39U1	275	19	hepg2	HepG2	1	0.43850818276405334	2372
NCAPG	116	455	hepg2	HepG2	1	0.43850818276405334	2372
UNC50	469	416	hepg2	HepG2	1	0.43850818276405334	2372
EXOSC1	918	783	hepg2	HepG2	1	0.43850818276405334	2372
SMG8	308	36	hepg2	HepG2	1	0.43850818276405334	2372
GTF2F1	524	339	hepg2	HepG2	1	0.43850818276405334	2372
USP7	344	103	hepg2	HepG2	1	0.43850818276405334	2372
VPS28	242	44	hepg2	HepG2	1	0.43850818276405334	2372
CENPP	869	84	hepg2	HepG2	1	0.43850818276405334	2372
DCTN5	810	1392	hepg2	HepG2	1	0.43850818276405334	2372
CEP68	1702	1354	hepg2	HepG2	1	0.43850818276405334	2372
HDAC7	270	7	hepg2	HepG2	1	0.43850818276405334	2372
RNF113A	429	28	hepg2	HepG2	1	0.43850818276405334	2372
TDGF1	1743	1570	hepg2	HepG2	1	0.43850818276405334	2372
BCLAF1	906	1677	hepg2	HepG2	1	0.43850818276405334	2372
COPG1	1625	1602	hepg2	HepG2	1	0.43850818276405334	2372
BRF2	1602	676	hepg2	HepG2	1	0.43850818276405334	2372
ZNF658	1135	1080	hepg2	HepG2	1	0.43850818276405334	2372
ELOF1	429	521	hepg2	HepG2	1	0.43850818276405334	2372
KRT10	1530	1194	hepg2	HepG2	1	0.43850818276405334	2372
TAF1C	319	494	hepg2	HepG2	1	0.43850818276405334	2372
TBC1D28	1884	2096	hepg2	HepG2	1	0.43850818276405334	2372
MRPS35	225	15	hepg2	HepG2	1	0.43850818276405334	2372
RPL37	435	65	hepg2	HepG2	1	0.43850818276405334	2372
DMRTA2	1359	811	hepg2	HepG2	1	0.43850818276405334	2372
HARS	37	10	hepg2	HepG2	1	0.43850818276405334	2372
JMJD6	1274	1248	hepg2	HepG2	1	0.43850818276405334	2372
PRPF40A	716	22	hepg2	HepG2	1	0.43850818276405334	2372
RPL34	21	16	hepg2	HepG2	1	0.43850818276405334	2372
ATP1A1	2182	1848	hepg2	HepG2	1	0.43850818276405334	2372
CAD	511	685	hepg2	HepG2	1	0.43850818276405334	2372
DYNC1H1	619	484	hepg2	HepG2	1	0.43850818276405334	2372
PAF1	572	4	hepg2	HepG2	1	0.43850818276405334	2372
MTG2	2059	2108	hepg2	HepG2	1	0.43850818276405334	2372
CSNK1A1	353	185	hepg2	HepG2	1	0.43850818276405334	2372
RFC3	8	257	hepg2	HepG2	1	0.43850818276405334	2372
BAG6	113	4	hepg2	HepG2	1	0.43850818276405334	2372
AARS2	172	57	hepg2	HepG2	1	0.43850818276405334	2372
CDC7	64	10	hepg2	HepG2	1	0.43850818276405334	2372
MARS	2	2	hepg2	HepG2	1	0.43850818276405334	2372
NRF1	3	139	hepg2	HepG2	1	0.43850818276405334	2372
NASP	1840	1931	hepg2	HepG2	1	0.43850818276405334	2372
EFR3A	1714	1970	hepg2	HepG2	1	0.43850818276405334	2372
CYC1	140	258	hepg2	HepG2	1	0.43850818276405334	2372
UBAP1	127	22	hepg2	HepG2	1	0.43850818276405334	2372
DPH2	1271	1110	hepg2	HepG2	1	0.43850818276405334	2372
RPIA	870	932	hepg2	HepG2	1	0.43850818276405334	2372
EXOSC10	915	1207	hepg2	HepG2	1	0.43850818276405334	2372
HUWE1	2186	1673	hepg2	HepG2	1	0.43850818276405334	2372
INPPL1	618	143	hepg2	HepG2	1	0.43850818276405334	2372
KRT8	1500	1562	hepg2	HepG2	1	0.43850818276405334	2372
BRK1	172	173	hepg2	HepG2	1	0.43850818276405334	2372
MRPS27	30	40	hepg2	HepG2	1	0.43850818276405334	2372
DHDDS	706	119	hepg2	HepG2	1	0.43850818276405334	2372
SNAPC1	1041	135	hepg2	HepG2	1	0.43850818276405334	2372
GOSR2	550	423	hepg2	HepG2	1	0.43850818276405334	2372
GTF2H1	255	17	hepg2	HepG2	1	0.43850818276405334	2372
AP2A1	45	88	hepg2	HepG2	1	0.43850818276405334	2372
COX6C	1082	619	hepg2	HepG2	1	0.43850818276405334	2372
MED27	570	207	hepg2	HepG2	1	0.43850818276405334	2372
MANF	1266	977	hepg2	HepG2	1	0.43850818276405334	2372
MAK16	83	59	hepg2	HepG2	1	0.43850818276405334	2372
SEC13	161	522	hepg2	HepG2	1	0.43850818276405334	2372
CCT3	200	42	hepg2	HepG2	1	0.43850818276405334	2372
EEF1G	1612	1440	hepg2	HepG2	1	0.43850818276405334	2372
LUC7L3	1109	910	hepg2	HepG2	1	0.43850818276405334	2372
INO80E	898	304	hepg2	HepG2	1	0.43850818276405334	2372
SAMM50	16	25	hepg2	HepG2	1	0.43850818276405334	2372
YPEL1	2051	2158	hepg2	HepG2	1	0.43850818276405334	2372
PSMC1	23	19	hepg2	HepG2	1	0.43850818276405334	2372
HMGCR	565	606	hepg2	HepG2	1	0.43850818276405334	2372
SEC16A	2288	2042	hepg2	HepG2	1	0.43850818276405334	2372
SGPP1	1277	1516	hepg2	HepG2	1	0.43850818276405334	2372
PRKRA	1708	1918	hepg2	HepG2	1	0.43850818276405334	2372
RIOK1	107	56	hepg2	HepG2	1	0.43850818276405334	2372
RPL18	11	6	hepg2	HepG2	1	0.43850818276405334	2372
COPE	1178	670	hepg2	HepG2	1	0.43850818276405334	2372
PSMC3	40	34	hepg2	HepG2	1	0.43850818276405334	2372
MICOS10	385	701	hepg2	HepG2	1	0.43850818276405334	2372
KIAA0586	559	2	hepg2	HepG2	1	0.43850818276405334	2372
OR4N2	683	416	hepg2	HepG2	1	0.43850818276405334	2372
KDM5C	1073	1303	hepg2	HepG2	1	0.43850818276405334	2372
NDUFAB1	1843	265	hepg2	HepG2	1	0.43850818276405334	2372
COG2	645	605	hepg2	HepG2	1	0.43850818276405334	2372
RAC1	39	253	hepg2	HepG2	1	0.43850818276405334	2372
KDM2A	2070	2007	hepg2	HepG2	1	0.43850818276405334	2372
GTF3C6	140	237	hepg2	HepG2	1	0.43850818276405334	2372
DIS3	1251	9	hepg2	HepG2	1	0.43850818276405334	2372
NSL1	164	137	hepg2	HepG2	1	0.43850818276405334	2372
VPS18	1943	1865	hepg2	HepG2	1	0.43850818276405334	2372
KCNA10	954	646	hepg2	HepG2	1	0.43850818276405334	2372
RFC2	237	348	hepg2	HepG2	1	0.43850818276405334	2372
PPP1CA	523	473	hepg2	HepG2	1	0.43850818276405334	2372
IGBP1	430	1246	hepg2	HepG2	1	0.43850818276405334	2372
NCBP2	343	24	hepg2	HepG2	1	0.43850818276405334	2372
POLR3K	210	272	hepg2	HepG2	1	0.43850818276405334	2372
AURKAIP1	364	194	hepg2	HepG2	1	0.43850818276405334	2372
MRPS31	179	7	hepg2	HepG2	1	0.43850818276405334	2372
CCP110	941	614	hepg2	HepG2	1	0.43850818276405334	2372
ZNF674	991	327	hepg2	HepG2	1	0.43850818276405334	2372
DDX24	1063	13	hepg2	HepG2	1	0.43850818276405334	2372
ZNF720	1929	1721	hepg2	HepG2	1	0.43850818276405334	2372
MOG	1530	1369	hepg2	HepG2	1	0.43850818276405334	2372
ACTL6A	2008	1908	hepg2	HepG2	1	0.43850818276405334	2372
ALG1	200	149	hepg2	HepG2	1	0.43850818276405334	2372
RBM22	732	1386	hepg2	HepG2	1	0.43850818276405334	2372
POLE	620	379	hepg2	HepG2	1	0.43850818276405334	2372
PPWD1	185	385	hepg2	HepG2	1	0.43850818276405334	2372
KARS	1395	1452	hepg2	HepG2	1	0.43850818276405334	2372
PPP1R15B	105	95	hepg2	HepG2	1	0.43850818276405334	2372
KIF14	1438	1771	hepg2	HepG2	1	0.43850818276405334	2372
FXN	404	491	hepg2	HepG2	1	0.43850818276405334	2372
NEPRO	27	37	hepg2	HepG2	1	0.43850818276405334	2372
EIF4E	143	40	hepg2	HepG2	1	0.43850818276405334	2372
INTS6	1663	617	hepg2	HepG2	1	0.43850818276405334	2372
KATNB1	150	148	hepg2	HepG2	1	0.43850818276405334	2372
RNF20	2138	2234	hepg2	HepG2	1	0.43850818276405334	2372
RPL14	12	4	hepg2	HepG2	1	0.43850818276405334	2372
HIST2H3A	1716	991	hepg2	HepG2	1	0.43850818276405334	2372
GATA1	221	551	hepg2	HepG2	1	0.43850818276405334	2372
MRPS18C	623	26	hepg2	HepG2	1	0.43850818276405334	2372
EIF3F	32	51	hepg2	HepG2	1	0.43850818276405334	2372
GET3	412	200	hepg2	HepG2	1	0.43850818276405334	2372
ATP5MD	1307	1286	hepg2	HepG2	1	0.43850818276405334	2372
METTL21A	8	3	hepg2	HepG2	1	0.43850818276405334	2372
PRDM8	736	132	hepg2	HepG2	1	0.43850818276405334	2372
RAB6A	1814	1418	hepg2	HepG2	1	0.43850818276405334	2372
PLRG1	831	73	hepg2	HepG2	1	0.43850818276405334	2372
TAF1B	808	954	hepg2	HepG2	1	0.43850818276405334	2372
CEP152	1352	963	hepg2	HepG2	1	0.43850818276405334	2372
U2AF2	1370	1085	hepg2	HepG2	1	0.43850818276405334	2372
POLD3	1245	317	hepg2	HepG2	1	0.43850818276405334	2372
NCAPD3	892	1348	hepg2	HepG2	1	0.43850818276405334	2372
WDFY3	277	143	hepg2	HepG2	1	0.43850818276405334	2372
RNF168	804	1082	hepg2	HepG2	1	0.43850818276405334	2372
ATP6V1C1	1479	1663	hepg2	HepG2	1	0.43850818276405334	2372
PCM1	752	723	hepg2	HepG2	1	0.43850818276405334	2372
CDC16	1864	622	hepg2	HepG2	1	0.43850818276405334	2372
NANOG	1938	1761	hepg2	HepG2	1	0.43850818276405334	2372
SACM1L	53	70	hepg2	HepG2	1	0.43850818276405334	2372
NDUFA8	57	15	hepg2	HepG2	1	0.43850818276405334	2372
POLR1B	560	2	hepg2	HepG2	1	0.43850818276405334	2372
HBS1L	277	35	hepg2	HepG2	1	0.43850818276405334	2372
PPIE	898	318	hepg2	HepG2	1	0.43850818276405334	2372
SPCS2	53	5	hepg2	HepG2	1	0.43850818276405334	2372
SRSF3	123	51	hepg2	HepG2	1	0.43850818276405334	2372
PPP4C	2235	2164	hepg2	HepG2	1	0.43850818276405334	2372
CHMP3	1272	1369	hepg2	HepG2	1	0.43850818276405334	2372
ATIC	1746	1290	hepg2	HepG2	1	0.43850818276405334	2372
RPLP1	1126	107	hepg2	HepG2	1	0.43850818276405334	2372
KIF20A	1247	935	hepg2	HepG2	1	0.43850818276405334	2372
DBF4	1740	1394	hepg2	HepG2	1	0.43850818276405334	2372
AGBL5	68	724	hepg2	HepG2	1	0.43850818276405334	2372
XPO5	2229	1952	hepg2	HepG2	1	0.43850818276405334	2372
MRPL22	44	45	hepg2	HepG2	1	0.43850818276405334	2372
CENPH	1423	1228	hepg2	HepG2	1	0.43850818276405334	2372
HSPH1	329	191	hepg2	HepG2	1	0.43850818276405334	2372
RAD51D	1223	1175	hepg2	HepG2	1	0.43850818276405334	2372
ARIH1	1082	1368	hepg2	HepG2	1	0.43850818276405334	2372
SNF8	1068	697	hepg2	HepG2	1	0.43850818276405334	2372
CBLL1	1592	1942	hepg2	HepG2	1	0.43850818276405334	2372
TIMELESS	149	175	hepg2	HepG2	1	0.43850818276405334	2372
ACD	1202	1669	hepg2	HepG2	1	0.43850818276405334	2372
MRPL21	93	37	hepg2	HepG2	1	0.43850818276405334	2372
ZC3H18	2190	2277	hepg2	HepG2	1	0.43850818276405334	2372
SDHD	760	978	hepg2	HepG2	1	0.43850818276405334	2372
SMG5	6	4	k562	K562	1	0.36152923107147217	1086
HNRNPH1	548	527	k562	K562	1	0.36152923107147217	1086
RPL10A	4	8	k562	K562	1	0.36152923107147217	1086
EIF3E	10	46	k562	K562	1	0.36152923107147217	1086
MRPS14	35	36	k562	K562	1	0.36152923107147217	1086
EIF3M	36	16	k562	K562	1	0.36152923107147217	1086
RPL13	2	5	k562	K562	1	0.36152923107147217	1086
SNAPC3	83	13	k562	K562	1	0.36152923107147217	1086
NBAS	69	9	k562	K562	1	0.36152923107147217	1086
ELP5	69	58	k562	K562	1	0.36152923107147217	1086
RPS6	22	19	k562	K562	1	0.36152923107147217	1086
SEC13	556	413	k562	K562	1	0.36152923107147217	1086
SFSWAP	61	22	k562	K562	1	0.36152923107147217	1086
